FID,ComID,FDate,RESOLUTION,GNIS_ID,GNIS_Name,LengthKM,ReachCode,FLOWDIR,WBAreaComI,FTYPE,FCode,Shape_Leng,ENABLED
53327,21412739,11/13/2009 0:00:00,Medium, , ,0.055000000000000,15030107000620,With Digitized,22604129,ArtificialPath,55800,0.000571485755434,True
53329,21412693,11/13/2009 0:00:00,Medium, , ,0.120000000000000,15030107000621,With Digitized,22604129,ArtificialPath,55800,0.001217086477340,True
53330,21412689,11/13/2009 0:00:00,Medium, , ,0.066000000000000,15030107000621,With Digitized,22604129,ArtificialPath,55800,0.000689941232276,True
53334,21412719,3/28/2008 0:00:00,Medium, , ,0.059000000000000,15030107000623,With Digitized,22604129,ArtificialPath,55800,0.000611554379031,True
53336,21412779,3/28/2008 0:00:00,Medium, , ,0.213000000000000,15030107000624,With Digitized,22604129,ArtificialPath,55800,0.002174059546040,True
53337,21412777,3/28/2008 0:00:00,Medium, , ,0.248000000000000,15030107000624,With Digitized,22604129,ArtificialPath,55800,0.002626979586800,True
53349,21412805,11/13/2009 0:00:00,Medium, , ,0.106000000000000,15030107000635,Uninitialized,22604129,ArtificialPath,55800,0.001077319166990,True
53353,25132294,11/13/2009 0:00:00,Medium, , ,0.047000000000000,15030107000699,Uninitialized,22603651,ArtificialPath,55800,0.000491245174547,True
53381,945030253,4/17/2001 0:00:00,Medium, , ,0.036000000000000,15030107001701,With Digitized,22603651,ArtificialPath,55800,0.000562904506527,True
53382,945030119,12/1/2010 0:00:00,Medium, , ,0.035000000000000,15030107001702,With Digitized,22603651,ArtificialPath,55800,0.000000000000000,True
53384,945030120,12/1/2010 0:00:00,Medium, , ,0.055000000000000,15030107001704,With Digitized,22604129,ArtificialPath,55800,0.000000000000000,True
53385,945030355,10/13/1999 0:00:00,Medium, , ,0.029000000000000,15030107001705,With Digitized,22603651,ArtificialPath,55800,0.008500208343490,True
53386,945030352,12/1/2010 0:00:00,Medium, , ,0.028000000000000,15030107001706,With Digitized,22603651,ArtificialPath,55800,0.000000000000000,True
103150,20380457,10/13/1999 0:00:00,Medium,42838,Gila River,0.068000000000000,15070201000001,With Digitized,22604129,ArtificialPath,55800,0.000657793336614,True
